date_time,search_keyword,search_count,job_id,job_title,company,location,remote,update_time,applicants,job_pay,job_time,job_position,company_size,company_industry,job_details,job_url
23Jun2025-16:07:54,Data Scientist,0,4255251146,Machine Learning Engineer,Creospan Inc.,Estados Unidos,false,hace 38 minutos,63,,,,,,"Acerca del empleo Job Title: ML Engineer Location: Remote Job Duration: 6 months Contract  Job Description: We are seeking skilled engineers to provide daily support for our in-house Gen AI platforms, which serve legal stakeholders. The successful candidates will be responsible for: Building and maintaining the platforms, including refactoring software as needed Troubleshooting and resolving bugs and issues that arise Collaborating with FTEs to share workload and support ongoing projects Ensuring seamless operation of the platforms to meet the needs of our legal stakeholders  Qualifications: 1) Master's/Bachelor's in Computer Science, Math, Physics, Engineering, Statistics or a related quantitative field. 2) 3+ years of experience in the design, deployment and maintenance of Machine learning pipelines and systems. 3) Demonstrable experience in applying Machine Learning algorithms to solve real-world problems 4) 3+ years of experience in design, deployment and maintenance of large data pipelines.",https://www.linkedin.com/jobs/view/4255251146/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=wQaw08oQCrtzxCAzCZZWHg%3D%3D&trackingId=rZ0RLytw0x5oW2sCSdDUbQ%3D%3D&trk=flagship3_search_srp_jobs
23Jun2025-16:08:12,Data Scientist,0,4255319081,Data Scientist,Wiraa,Estados Unidos,false,hace 1 hora,,,,,,,"Acerca del empleo About The Company  Ulta Beauty (NASDAQ: ULTA) is the largest North American beauty retailer, offering a comprehensive range of cosmetics, skincare, haircare, fragrance, and salon services. With over 25,000 products from 500+ brands and an in-store salon in every location, Ulta is the ultimate beauty destination. Our company thrives on innovation, inclusivity, and empowering both customers and team members through the transformative power of beauty.  About The Role  As a Lead Data Scientist at Ulta Beauty, you will lead high-impact, exploratory data science initiatives at the intersection of innovation and business strategy. You will collaborate across functions to build scalable AI/ML solutions using advanced techniques spanning NLP, computer vision, and generative modeling. Reporting to senior leadership, this position is central to our innovation roadmap and will guide the development and implementation of cutting-edge solutions across the enterprise.  Responsibilities  Lead strategic data science projects aligned with Ulta’s business goals Drive innovation through experimentation, rapid prototyping, and continual learning Mentor and develop a team of data scientists, promoting best practices and technical excellence Architect, implement, and monitor scalable ML models and end-to-end pipelines Perform complex data analysis using structured and unstructured datasets Translate technical insights into clear, actionable recommendations for business partners Present findings to senior executives and stakeholders to influence key decisions Collaborate with teams across engineering, product, marketing, and finance Contribute to MLOps infrastructure and model deployment strategy Evaluate emerging technologies and provide thought leadership across AI initiatives  Qualifications  Master’s or PhD in Computer Science, Mathematics, Physics, Statistics, or a related field 5–7+ years of progressive experience in data science, machine learning, or AI roles Proficiency in Python or C++ and ML frameworks (e.g., scikit-learn, TensorFlow) Deep experience with cloud platforms such as Google Cloud, AWS, or Azure Proven track record of developing and launching ML solutions in production Solid foundation in statistics, machine learning, optimization, and software engineering Strong communication and project leadership skills with business-facing experience Ability to work in fast-paced, cross-functional environments with evolving requirements  Benefits  Competitive salary range: $119,300 – $170,000 per year Eligibility for annual performance-based bonus Paid time off, paid holidays, and wellness days Comprehensive health, dental, vision, life, and disability insurance 401(k) with company match and career development opportunities Access to Ulta Beauty's learning platform and internal mobility programs Opportunities for occasional travel (team collaboration, conferences, vendor engagement)  Equal Opportunity  Ulta Beauty is an equal opportunity employer and is committed to fostering a diverse and inclusive workplace. We consider all qualified applicants, including individuals with arrest or conviction records, in accordance with applicable laws such as the Fair Chance Ordinance in Los Angeles, San Francisco, and New York City.  Aptitudes y experiencia deseables Information Technology",https://www.linkedin.com/jobs/view/4255319081/?eBP=BUDGET_EXHAUSTED_JOB&refId=wQaw08oQCrtzxCAzCZZWHg%3D%3D&trackingId=k2oc7auBoGtZBPqyc%2FWN3g%3D%3D&trk=flagship3_search_srp_jobs
23Jun2025-16:08:29,Data Scientist,0,4255250176,Machine Learning Engineer,Intelliswift - An LTTS Company,Estados Unidos,false,hace 37 minutos,59,,,,,,"Acerca del empleo Job Title: Machine Learning Engineer (Legal GenAI Platforms) Location: Remote Duration: 6 months (possibility for extension) W2 Contract  We are looking for a highly skilled Machine Learning Engineer with 3–5+ years of hands-on experience in building and maintaining ML systems and large-scale data pipelines. This engineer will play a pivotal role in supporting internal GenAI platforms used by legal stakeholders, with a focus on reliability, scalability, and real-world ML applications.  Key Responsibilities: Develop, deploy, and maintain machine learning pipelines and data processing systems for legal tech applications. Troubleshoot platform issues, refactor software, and ensure seamless operation of GenAI platforms. Collaborate cross-functionally with engineers and data scientists to shape scalable and strategic ML solutions. Partner with legal teams to translate internal operations data into actionable insights through ML.  Qualifications: Bachelor's or Master’s in CS, Math, Engineering, Physics, Statistics, or related quantitative fields. 3+ years of experience designing, deploying, and maintaining: Machine Learning systems Data pipelines at scale Strong programming skills in Python and SQL. Demonstrated ability to apply ML algorithms to solve real-world business problems.  Nice-to-Have Skills: Experience in GenAI platform support or LegalTech ML applications. Ability to thrive in fast-paced environments and work independently. Familiarity with cloud infrastructure (e.g., AWS/GCP), ML ops tools, or model monitoring frameworks. Applied Research Scientist, Research Engineer, Machine Learning Scientist",https://www.linkedin.com/jobs/view/4255250176/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=wQaw08oQCrtzxCAzCZZWHg%3D%3D&trackingId=pw1ryzbB%2BJo%2FGoexw5QzAA%3D%3D&trk=flagship3_search_srp_jobs
23Jun2025-16:08:47,Data Scientist,0,4252387832,Data Scientist / AI / Gen AI / Software Engineer / LLM / ML / Machine Learning / Solutions Architect,BSL Consulting,Estados Unidos,false,Publicado de nuevo hace 2 horas,100,,,,,,"Acerca del empleo Role : Data Scientist (Traditional) Type : Contract Location : Atlanta, GA (Hybrid - 3 Days a week)  Should have developed propensity models within insurance business domain  Should be proficient at Python  Should have prior experience in AWS SageMaker, Databricks, etc.  Should be familiar with NLP techniques (OCR based text extraction, document classification, document summarization)  Palantir Foundry and AIP experience is a plus   Role : Data Scientist (GenAi) Type : Contract Location : Atlanta, GA/NYC (Hybrid - 3 Days a week)  A strong AI and ML engineer with vast experience in ML, DL, NLP and Gen-AI solutions Should have insurance domain experience (specifically Underwriting/Claims) Should be proficient at Python Should have prior experience in AWS SageMaker, Databricks, etc. Should be experienced with NLP techniques (OCR based text extraction, document classification, document summarization) Should have prior experience around LLMs and Gen-AI projects Palantir Foundry and AIP experience is a plus     Role : Full Stack Software Engineer (GenAi SDLC) Type : Contract Location : Charlotte (Hybrid - 3 Days a week) Develop and deploy GenAI-powered features across the full stack (front-end, back-end, databases). Implement and manage CI/CD pipelines optimized for GenAI model deployment. Integrate GenAI models (LLMs, etc.) into existing and new software systems. Ensure data pipelines for GenAI model training and inference are efficient and reliable. Write clean, testable, and well-documented code. Troubleshoot and resolve issues across the full stack and GenAI integrations. Stay current with GenAI advancements and full-stack technologies Proficiency in multiple programming languages (e.g., Python, JavaScript, Java). Strong experience with front-end frameworks (e.g., React, Angular, Vue.js). Solid back-end development skills (e.g., Node.js, Python frameworks like Flask/Django, Spring). Experience with databases (SQL, NoSQL). Familiarity with cloud platforms (AWS). Understanding of SDLC principles and agile methodologies. Hands-on experience integrating AI/ML models into applications. Understanding of Generative AI concepts (LLMs, transformers, etc.).work with Agentic AI framework or other Gen AI models/APIs (e.g., OpenAI, Hugging Face, Google Vertex AI). Experience with containerization (Docker, Kubernetes)   Role : Solution Architect (SDLC) Type : Contract Location : Charlotte (Hybrid - 3 Days a week) Lead and manage a team of developers in a fullstack development environment. * Define the integration strategy for GenAI models (LLMs, etc.) into existing and new systems. Lead the technical vision and roadmap for GenAI solutions within the SDLC. Define data pipelines and infrastructure requirements for GenAI model training, deployment, and monitoring. Ensure alignment of GenAI solutions with business needs and technical feasibility. Collaborate with engineering, data science, and product teams to define solution requirements. Develop, enhance, and maintain applications using Python, Angular, and Java. Integrate and work with Agentic AI framework or other Gen AI models/APIs (e.g., OpenAI, Hugging Face, Google Vertex AI). Design and deploy scalable microservices-based solutions. Collaborate with Product Owners, DevOps, and QA teams in an Agile environment. Ensure code quality through peer reviews, test automation, and best practices. Contribute to architectural decisions and technical strategies.",https://www.linkedin.com/jobs/view/4252387832/?eBP=BUDGET_EXHAUSTED_JOB&refId=wQaw08oQCrtzxCAzCZZWHg%3D%3D&trackingId=dpucCBFI723oc7%2FiAsQOWg%3D%3D&trk=flagship3_search_srp_jobs
23Jun2025-16:09:03,Data Scientist,0,4255211072,Analytics Manager,Sibitalent Corp,"Nueva York, Estados Unidos",false,hace 5 horas,90,,,,,,"Acerca del empleo Role - BI/Analytics Manager  Location – Remote - Only or Self corp please   Must have leader/ manager experience SQL, Power BI, Fabric, Healthcare and Snowflake exp.",https://www.linkedin.com/jobs/view/4255211072/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=wQaw08oQCrtzxCAzCZZWHg%3D%3D&trackingId=sC%2BtbpGhjXakuPKxoonMDw%3D%3D&trk=flagship3_search_srp_jobs
23Jun2025-16:09:18,Data Scientist,0,4255214202,Senior Data Engineer,Harnham,"Inglaterra, Reino Unido",false,hace 4 horas,40,,,,,,"Acerca del empleo DATA ENGINEER - DBT / AIRFLOW / DATABRICKS  4-MONTH CONTRACT   £450-550 PER DAY OUTSIDE IR35 This is an exciting opportunity for a Data Engineer to join a leading media organisation working at the forefront of data innovation. You'll play a key role in designing and building the data infrastructure that supports cutting-edge machine learning and LLM initiatives. Expect to work closely with data scientists, helping to power intelligent content and audience tools across the business. THE COMPANY  A major player in the media sector, this company is investing heavily in its data capabilities to support everything from real-time analytics to AI-powered content discovery. The environment is collaborative, fast-moving, and focused on innovation. With strong engineering foundations already in place, they're looking for a contractor to accelerate delivery of critical pipelines and platform improvements. THE ROLE  You'll join a skilled data team to lead the build and optimisation of scalable pipelines using DBT, Airflow, and Databricks. Working alongside data scientists and ML engineers, you'll support everything from raw ingestion to curated layers powering LLMs and advanced analytics.  Your responsibilities will include: Building and maintaining production-grade ETL/ELT workflows with DBT and Airflow Collaborating with AI/ML teams to support data readiness for experimentation and inference Writing clean, modular SQL and Python code for use in Databricks Contributing to architectural decisions around pipeline scalability and performance Supporting the integration of diverse data sources into the platform Ensuring data quality, observability, and cost-efficiency KEY SKILLS AND REQUIREMENTS Strong experience with DBT, Airflow, and Databricks Advanced SQL and solid Python scripting skills Solid understanding of modern data engineering best practices Ability to work independently and communicate with technical and non-technical stakeholders Experience in fast-paced, data-driven environments DESIRABLE SKILLS Exposure to LLM workflows or vector databases Experience in the media, content, or publishing industries Familiarity with cloud data platforms (e.g., AWS or Azure) Knowledge of MLOps and ML/data science pipelines HOW TO APPLY  To register your interest, please apply via the link or get in touch with your CV.",https://www.linkedin.com/jobs/view/4255214202/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=wQaw08oQCrtzxCAzCZZWHg%3D%3D&trackingId=ripjPcEZ7ZvEvpvZ8ub2Ww%3D%3D&trk=flagship3_search_srp_jobs
23Jun2025-16:09:35,Data Scientist,0,4255246753,Artificial Intelligence Engineer,Avance Consulting,Estados Unidos,false,hace 51 minutos,37,,,,,,"Acerca del empleo Role: AI/ML Engineer Location : Dallas /Jersey city /New york city(remote) Full time  Who are we looking For: We are seeking a skilled and motivated AI/ML Engineer with 10–15 years of hands-on experience in building and deploying scalable machine learning solutions. The ideal candidate will have a deep understanding of the end-to-end ML lifecycle, MLOps practices, and cloud-native technologies. You will play a critical role in automating, scaling, and optimizing our clients’ machine learning systems, and contribute to advancing MLOps maturity across the organization.  Key Responsibilities: Automate the deployment, monitoring, and retraining machine learning models across various environments. Design, develop, and deploy scalable ML tools and services for training and inference tailored to client needs. Identify and evaluate emerging technologies to enhance the performance, scalability, and reliability of ML systems. Drive continuous improvement of MLOps pipelines, ensuring alignment with industry best practices. Troubleshoot issues throughout the ML lifecycle—from data preprocessing to model serving—within MLOps frameworks. Implement monitoring and detection mechanisms for data drift and model drift. Contribute to internal research initiatives and best practice frameworks to elevate organizational MLOps maturity. Prepare documentation and deliver presentations on MLOps tools, processes, and enhancements. Technical Skills – Must Have Bachelor’s or master’s degree in computer science, Data Science, or a related field. Strong programming skills in Python with hands-on experience in ML frameworks such as TensorFlow, PyTorch, and scikit-learn. Experience with ML workflow orchestration tools like MLflow or Kubeflow. Solid understanding of data architecture, data engineering, and data management practices.",https://www.linkedin.com/jobs/view/4255246753/?eBP=BUDGET_EXHAUSTED_JOB&refId=wQaw08oQCrtzxCAzCZZWHg%3D%3D&trackingId=i9jM%2BPI6vMm0q0e1h5l2yw%3D%3D&trk=flagship3_search_srp_jobs
23Jun2025-16:09:52,Data Scientist,0,4252652803,Associate Data Scientist,Why Hiring,Canadá,false,hace 13 horas,100,,,,,,"Acerca del empleo At Why Hiring, we believe in the power of connecting talented individuals with incredible remote job opportunities. Our mission is to simplify the job search process and empower professionals to find fulfilling roles that align with their skills and passions, regardless of geographical constraints.   In this role, you will collaborate with top-tier professionals in a setting that nurtures both creativity and career development. Engaging with multimodal datasets, you'll be instrumental in developing pioneering solutions on an extended roadmap.  Responsibilities:  Utilize cutting-edge algorithms and libraries to address complex client challenges. Design and deploy advanced AI features. Analyze extensive multi-modal datasets to derive insights and features for downstream models and applications. Develop and refine traditional machine learning models for both supervised and unsupervised learning, as well as advanced AI models for tasks including image-to-text, text-to-image, question-answering, and summarization. Keep up-to-date with the latest advancements in AI research and integrate these into our products and services. Effectively communicate technical challenges and solutions to both technical and non-technical stakeholders and team members.  Qualifications: Proficiency in Python programming. Knowledge of agile software development practices, including code reviews, unit testing, and version control with git. Practical experience with libraries and frameworks such as Hugging Face, NLTK, SpaCy, TensorFlow, PyTorch, and Scikit-Learn. Strong grasp of deep learning architectures, including transformers, recurrent and convolutional neural networks, and attention mechanisms.",https://www.linkedin.com/jobs/view/4252652803/?eBP=BUDGET_EXHAUSTED_JOB&refId=wQaw08oQCrtzxCAzCZZWHg%3D%3D&trackingId=x%2FLNg%2FYFROA%2BbXHTKxlBSA%3D%3D&trk=flagship3_search_srp_jobs
23Jun2025-16:10:08,Data Scientist,0,4255067480,Senior Data Analyst,OGC Global,Washington DC-Baltimore y alrededores,false,hace 9 horas,,,,,,,"Acerca del empleo OGC is a boutique research and consulting agency specializing in data-driven strategy, quantitative analytics, and Customer Experience (CX) program design and optimization. We work with some of the world’s largest organizations across various industries, including Healthcare, Financial Services, Specialty Retail, and Telecommunications, helping them gain a deep understanding of their customers, develop actionable insights, and improve business processes.  We are looking for a Senior Data Analyst to join our team and support one of our key clients. In this role, you will contribute to the rollout and optimization of CX programs by delivering meaningful insights and analysis that help drive customer satisfaction and business performance.  About the role You will serve as a dedicated expert embedded within the Customer Experience team at Salesforce. In this client-facing role, you’ll work closely with business unit leaders across the organization to support data-driven decision-making and the ongoing enhancement of CX programs. Your responsibilities will include querying, refining, and synthesizing customer and operational data from various internal systems to uncover actionable insights. You will also contribute to the evolution of CX processes across the Salesforce ecosystem, helping to ensure that the voice of the customer is integrated into strategic priorities. This is a full-time, remote position.  Responsibilities: Manage and support global Customer Experience (CX) programs in collaboration with cross-functional teams. Oversee project timelines, ensuring smooth coordination across internal teams and external stakeholders. Manage relationships with implementation vendors, tracking deliverables and performance. Provide analytical support using tools like Excel, Python, and SQL to turn data into actionable business insights. Design, test, and refine customer surveys based on client objectives and CX strategy. Develop clear, executive-ready reports and dashboards using data from multiple sources. Troubleshoot technical and operational challenges, manage vendor relationships, and optimize CX reporting platforms. Communicate project updates, insights, and recommendations clearly to internal managers and client teams.  Requirements: Bachelor’s degree in Business, Social Sciences, Statistics, Computer Science, or a related field. 3-5 years of experience in customer experience, market research, business analysis, or consulting. Strong proficiency with Excel, Python, SQL, and data visualization tools (e.g., Tableau, Power BI). Experience working with CX platforms such as Medallia or Qualtrics is a significant advantage. Experience building executive level reporting decks. Familiarity with statistical tools (e.g., Stata, SPSS, R) and basic programming knowledge (e.g., XML, VBA) is a plus. Fast learner with a demonstrated ability to adopt new tools and methodologies quickly. Excellent attention to detail, with strong written and verbal communication skills. Experience in survey design, sampling strategies, and analyzing survey data is a plus. Strong time management skills; able to balance multiple projects simultaneously. Collaborative, self-motivated, and comfortable working both independently and within a team.",https://www.linkedin.com/jobs/view/4255067480/?eBP=BUDGET_EXHAUSTED_JOB&refId=wQaw08oQCrtzxCAzCZZWHg%3D%3D&trackingId=zngtkFyRW%2BkRm0uYHEkWgQ%3D%3D&trk=flagship3_search_srp_jobs
23Jun2025-16:10:27,Data Scientist,0,4255347705,ML Ops Engineer,IQRush.ai,Estados Unidos,false,hace 36 minutos,18,,,,,,"Acerca del empleo About IQRush.ai IQRush.ai is a generative search optimization platform that empowers brands and agencies to maximize their visibility in AI-driven search engines. We blend predictive analytics, LLM emulation, and real-time data insights to help marketers understand how LLMs select and surface content—driving more qualified traffic, engagement, and revenue.  Role Overview We’re seeking a seasoned ML Ops Engineer to design, build, and operate the end-to-end infrastructure that powers our large-scale ML/AI services. You’ll partner closely with data scientists, software engineers, and DevOps teams to productionize models, automate data pipelines, and ensure rock-solid reliability, performance, and security of our ML systems.  Key Responsibilities · Azure Cloud Infrastructure:  (3+ yrs) Design and provision Azure resources (AKS, Function Apps, Blob Storage, SQL Database, Cosmos DB) with Terraform or ARM templates, including networking, security groups, and Azure AD/Managed Identities.  · Data & Feature Pipelines:  (2+ yrs) Develop ETL/ELT workflows using Azure Data Factory, Airflow, Prefect or similar; implement batch/streaming ingestion (Event Hubs, Kafka) and manage a feature store (Feast) and vector DB (Weaviate).  · Model Training & Versioning:  (2+ yrs) Collaborate on training pipelines with Python (PyTorch, TensorFlow, scikit-learn), track experiments and artifacts (MLflow, DVC, Azure ML), and implement knowledge distillation workflows.  · CI/CD & Deployment:  (3+ yrs) Build CI/CD pipelines (GitHub Actions, Azure DevOps, Jenkins) covering tests, container builds, model validation guardrails, and canary/blue-green Kubernetes deployments; containerize with Docker and manage Helm charts for AKS.  · Monitoring & Observability: Mid-Senior (2+ yrs) Instrument metrics (Prometheus/Grafana, Azure Monitor), centralize logs (Azure Log Analytics, ELK), set up alerting for drift, latency, and errors, and maintain dashboards and runbooks.  · Integrations & API Gateways: Mid-Senior (2+ yrs)) Design and maintain RESTful APIs (FastAPI, Flask, Azure API Management) and integrate third-party connectors (Zapier) for flexible data ingestion and delivery.  · Security & Governance: Mid-Senior (3+ yrs) Enforce least-privilege (Azure RBAC), implement secrets management (Key Vault), scan container images, and document data lineage and compliance standards.  · Collaboration & Documentation: Mentor junior engineers, write runbooks, architecture diagrams, and best-practice guides, and participate in agile ceremonies.   Required Qualifications · 3+ years of MLOps or DevOps+ML production experience  · Programming & DevOps: o Expert Python; familiarity with Go, Java, or Scala a plus o Docker, Kubernetes (AKS) and Terraform/ARM for infrastructure as code  · Cloud Services: o Azure: AKS, Function Apps, Blob Storage, SQL Database, Cosmos DB o CI/CD: GitHub Actions, Azure DevOps  · Core ML/AI Concepts: o Algorithms & Modeling: classification, regression, clustering, recommendation systems, neural networks (CNNs, RNN Transformers), tree-based methods (XGBoost, LightGBM) o Evaluation Metrics: accuracy, precision/recall, ROC-AUC, F1, log loss, mean squared error, aligned to business objectives  · Frameworks & Libraries: o Deep Learning: TensorFlow 2.x, PyTorch, Keras (model building, training, export SavedModel/TorchScript) o Classical ML: scikit-learn, XGBoost, LightGBM o Versioning & Tracking: MLflow, DVC, Azure ML for experiments, hyperparameters, and artifact management  · Feature Engineering & Data Preprocessing: o In-Memory: Pandas, NumPy o Distributed: Spark (PySpark/Scala) o Feature Stores: Feast, Tecton, ensuring consistency between training and serving  · Monitoring & Observability: o Metrics: Prometheus, Grafana, Azure Monitor o Logging: Azure Log Analytics, ELK  · Security & Governance: o Azure RBAC, Key Vault secrets management, image scanning, compliance documentation   Preferred Skills Experience with vector databases (Weaviate, Pinecone) and semantic search Knowledge distillation, model compression, and LLM optimization Real‑time streaming platforms (Azure Event Hubs, Kafka) Familiarity with API gateway solutions (Azure API Management, Exposure to AutoML / hyperparameter tuning tools (Optuna, Azure ML AutoML)  Why Join Us AI Innovation: Build the backbone of a platform powering AI‑driven search optimization. Tech Stack: Work with LLMs, vector databases, serverless compute, and modern DevOps practices. Collaborative Culture: Thrive in a small startup with a cross‑functional team where your contributions shape product direction. Professional Growth: Access to training budgets, conferences, and experimentation time. Benefits: Great health and dental benefits, and other compensation  To Apply: Send your resume and a summary of an end‑to‑end ML Ops project you led to tracie@iqrush.ai. We look forward to defining the future of AI infrastructure together!",https://www.linkedin.com/jobs/view/4255347705/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=wQaw08oQCrtzxCAzCZZWHg%3D%3D&trackingId=%2ByDjZpa%2FqzeiLJUGn%2BB%2FfQ%3D%3D&trk=flagship3_search_srp_jobs
23Jun2025-16:10:44,Data Scientist,0,4251730580,Data Scientist,NMV Innovation Services,Bulgaria,false,Publicado de nuevo hace 7 horas,52,,,,,,"Acerca del empleo We are looking for a Senior Data Scientist(s) to join a global analytics initiative focused on delivering large-scale machine learning models within a complex financial services environment.  Key Responsibilities: Design, implement, and optimize machine learning models for clustering, classification, and risk-based segmentation Process and analyze complex transactional datasets, enhancing model performance and scalability Conduct advanced statistical modeling, scenario tuning, and parameterization activities Work extensively with Apache Spark (including internals), Python, and Git to develop, test, and operationalize solutions Collaborate closely with data engineering and business teams to ensure smooth integration and continuous model refinement Requirements Master's degree in Data Science or a related discipline 7+ years of hands-on experience in ML/AI model development following completion of the master's degree Deep understanding of clustering and classification algorithms Experience working with structured transactional or behavioral data Proficiency with Apache Spark (including internals), Python, and Git Strong communication skills in English (written and verbal) Experience in financial services, banking, or large-scale transactional environments is a plus",https://www.linkedin.com/jobs/view/4251730580/?eBP=BUDGET_EXHAUSTED_JOB&refId=wQaw08oQCrtzxCAzCZZWHg%3D%3D&trackingId=DNC8Z%2FWmXeiv%2BzMyMTxx2w%3D%3D&trk=flagship3_search_srp_jobs
23Jun2025-16:11:02,Data Scientist,0,4255182864,Data Visualization Lead,Software Technology Inc.,"Pennsylvania, Estados Unidos",false,hace 6 horas,73,,,,,,"Acerca del empleo Must have Skills: Skill 1 – 7Yrs of Exp – Deck.gl, React, Skill 2 – 7Yrs of Exp – JavaScript, HTML/CSS, Skill 3 – 5Yrs of Exp – SQL  Good To have Skills: Skill 1 – 3 Yrs of Exp – Carto, Skill 2 – 3 Yrs of Exp – JSON, Skill 3 – 3 Yrs of Exp – API, Skill 4 – 3 Yrs of Exp - CI/CD, Java   Domain- Telecom is More Plus  Over View of the job: Mandatory Skills: Deck.gl, React, JavaScript, HTML/CSS, SQL Optional Skills: Carto, JSON, API, CI/CD, Java   Job Description:- We are seeking an experienced Data Visualization Lead to design and build advanced, interactive visualizations that translate complex datasets into compelling insights. This role demands a deep understanding of React and Deck.gl, along with strong UI/UX sensibilities and a collaborative, leadership-oriented mindset. You'll lead a small team of developers and work closely with data scientists, engineers, and product managers to shape data-driven user experiences.  Key Responsibilities:- Design, architect, and develop high-performance, interactive data visualizations using React, Deck.gl, and supporting technologies Lead a team of visualization engineers, providing technical guidance, code reviews, and mentorship. Collaborate with cross-functional teams to gather requirements and translate them into effective visual storytelling. Optimize rendering performance for large-scale geospatial and temporal datasets. Ensure visualizations are accessible, intuitive, and responsive across devices. Maintain a scalable visualization codebase, implementing best practices in testing, performance, and maintainability. Stay current on trends in data visualization and front-end technologies to guide the team's innovation.  Required Qualifications:- 8+ years of experience in front-end development, with at least 2 years focused on data visualization. Proficiency in React.js and Deck.gl (including Layers, Views, and integration with Carto). Strong understanding of JavaScript (ES6+), HTML/CSS, and rendering pipelines (WebGL, Canvas). Experience with data manipulation libraries (e.g., D3.js, Lodash) and working with APIs or large datasets. Familiarity with geospatial data formats (GeoJSON, TopoJSON, tilesets) and coordinate systems. Experience leading engineering projects or small teams. Excellent communication and visual storytelling skills.  Preferred Qualifications:- • Experience with design systems, Figma or Storybook. • Background in geographic information systems (GIS) or urban data. • Familiarity with state management (e.g., Redux, Zustand) and build tools (Vite, Webpack). • Knowledge of performance profiling and optimization tools. • Prior experience in fast-paced agile environment.",https://www.linkedin.com/jobs/view/4255182864/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=wQaw08oQCrtzxCAzCZZWHg%3D%3D&trackingId=GVy3yLZ43kKI65ylvXLQMA%3D%3D&trk=flagship3_search_srp_jobs
23Jun2025-16:11:20,Data Scientist,0,4255194624,Data Scientist,micro1,Brasil,false,hace 4 horas,,,,,,,"Acerca del empleo Job Title: Data Scientist  Job Type: Full-time, Contractor  Location: Remote  About Us: Our mission at micro1 is to match the most talented people in the world with their dream jobs. If you are looking to be at the forefront of AI innovation and work with some of the fastest-growing companies in Silicon Valley, we invite you to apply for a role. By joining the micro1 community, your resume will become visible to top industry leaders, unlocking access to the best career opportunities on the market.  Job Summary: Join our customer’s team as an Data Scientist and work at the forefront of machine learning and generative AI. You will design, build, and deploy innovative AI solutions that leverage state-of-the-art technologies such as LLMs and advanced NLP, while collaborating closely with cross-functional teams. This is a unique opportunity to deliver impactful solutions on massive datasets within a high-caliber, remote-first environment.  Key Responsibilities: Build, refine, and use advanced ML engineering platforms and reusable components to deliver scalable AI solutions. Implement ML Ops processes, tracking model KPIs, monitoring drift, and establishing robust feedback loops for continuous improvement. Deploy and operationalize deep learning models, focusing on LLMs and generative AI, ensuring reliability and performance at scale. Design and orchestrate model pipelines including feature engineering, inferencing, and continuous training to meet strict SLAs. Collaborate with client-facing teams to understand high-level business context and translate it into technical requirements. Write production-ready code with a focus on testability, maintainability, and handling edge cases and errors gracefully. Participate actively in agile ceremonies, communicate progress effectively, and adhere to best practices for architecture, design, and code quality.  Required Skills and Qualifications: Bachelor’s or Master’s degree in Computer Science or a related field from a top-tier university. 4+ years of hands-on experience in machine learning, deep learning, and fine-tuning models (LLMs). Expert-level proficiency in Python; experience with backend API design and vector databases. Solid understanding of ML Ops, including measuring and tracking model performance, and MLFlow. Demonstrated experience in NLP, generative AI, and deploying real-time model predictions. Strong communication skills—both written and verbal—are essential for cross-functional collaboration. Experience with ML frameworks such as Keras and HuggingFace.  Preferred Qualifications: Familiarity with DevOps practices, CI/CD pipelines, cloud architecture, and data security. Experience in data engineering for big data systems and knowledge of PySpark or Scala. Background in computer vision and implementing end-to-end feature engineering pipelines.",https://www.linkedin.com/jobs/view/4255194624/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=wQaw08oQCrtzxCAzCZZWHg%3D%3D&trackingId=nFWei%2FLH5GOIqNBY8HT7KQ%3D%3D&trk=flagship3_search_srp_jobs
