date_time,search_keyword,search_count,job_id,job_title,company,location,remote,update_time,applicants,job_pay,job_time,job_position,company_size,company_industry,job_details,job_url
23Jun2025-17:09:18,Data Scientist,0,4255319081,Data Scientist,Wiraa,Estados Unidos,false,hace 2 horas,,,,,,,"Acerca del empleo About The Company  Ulta Beauty (NASDAQ: ULTA) is the largest North American beauty retailer, offering a comprehensive range of cosmetics, skincare, haircare, fragrance, and salon services. With over 25,000 products from 500+ brands and an in-store salon in every location, Ulta is the ultimate beauty destination. Our company thrives on innovation, inclusivity, and empowering both customers and team members through the transformative power of beauty.  About The Role  As a Lead Data Scientist at Ulta Beauty, you will lead high-impact, exploratory data science initiatives at the intersection of innovation and business strategy. You will collaborate across functions to build scalable AI/ML solutions using advanced techniques spanning NLP, computer vision, and generative modeling. Reporting to senior leadership, this position is central to our innovation roadmap and will guide the development and implementation of cutting-edge solutions across the enterprise.  Responsibilities  Lead strategic data science projects aligned with Ulta’s business goals Drive innovation through experimentation, rapid prototyping, and continual learning Mentor and develop a team of data scientists, promoting best practices and technical excellence Architect, implement, and monitor scalable ML models and end-to-end pipelines Perform complex data analysis using structured and unstructured datasets Translate technical insights into clear, actionable recommendations for business partners Present findings to senior executives and stakeholders to influence key decisions Collaborate with teams across engineering, product, marketing, and finance Contribute to MLOps infrastructure and model deployment strategy Evaluate emerging technologies and provide thought leadership across AI initiatives  Qualifications  Master’s or PhD in Computer Science, Mathematics, Physics, Statistics, or a related field 5–7+ years of progressive experience in data science, machine learning, or AI roles Proficiency in Python or C++ and ML frameworks (e.g., scikit-learn, TensorFlow) Deep experience with cloud platforms such as Google Cloud, AWS, or Azure Proven track record of developing and launching ML solutions in production Solid foundation in statistics, machine learning, optimization, and software engineering Strong communication and project leadership skills with business-facing experience Ability to work in fast-paced, cross-functional environments with evolving requirements  Benefits  Competitive salary range: $119,300 – $170,000 per year Eligibility for annual performance-based bonus Paid time off, paid holidays, and wellness days Comprehensive health, dental, vision, life, and disability insurance 401(k) with company match and career development opportunities Access to Ulta Beauty's learning platform and internal mobility programs Opportunities for occasional travel (team collaboration, conferences, vendor engagement)  Equal Opportunity  Ulta Beauty is an equal opportunity employer and is committed to fostering a diverse and inclusive workplace. We consider all qualified applicants, including individuals with arrest or conviction records, in accordance with applicable laws such as the Fair Chance Ordinance in Los Angeles, San Francisco, and New York City.  Aptitudes y experiencia deseables Information Technology",https://www.linkedin.com/jobs/view/4255319081/?eBP=BUDGET_EXHAUSTED_JOB&refId=4V11uLfNv5ej6ik8a3vh%2BA%3D%3D&trackingId=1JSyHxD8Pr%2FDu%2BldqEPQYA%3D%3D&trk=flagship3_search_srp_jobs
23Jun2025-17:09:35,Data Scientist,0,4252387832,Data Scientist / AI / Gen AI / Software Engineer / LLM / ML / Machine Learning / Solutions Architect,BSL Consulting,Estados Unidos,false,Publicado de nuevo hace 3 horas,100,,,,,,"Acerca del empleo Role : Data Scientist (Traditional) Type : Contract Location : Atlanta, GA (Hybrid - 3 Days a week)  Should have developed propensity models within insurance business domain  Should be proficient at Python  Should have prior experience in AWS SageMaker, Databricks, etc.  Should be familiar with NLP techniques (OCR based text extraction, document classification, document summarization)  Palantir Foundry and AIP experience is a plus   Role : Data Scientist (GenAi) Type : Contract Location : Atlanta, GA/NYC (Hybrid - 3 Days a week)  A strong AI and ML engineer with vast experience in ML, DL, NLP and Gen-AI solutions Should have insurance domain experience (specifically Underwriting/Claims) Should be proficient at Python Should have prior experience in AWS SageMaker, Databricks, etc. Should be experienced with NLP techniques (OCR based text extraction, document classification, document summarization) Should have prior experience around LLMs and Gen-AI projects Palantir Foundry and AIP experience is a plus     Role : Full Stack Software Engineer (GenAi SDLC) Type : Contract Location : Charlotte (Hybrid - 3 Days a week) Develop and deploy GenAI-powered features across the full stack (front-end, back-end, databases). Implement and manage CI/CD pipelines optimized for GenAI model deployment. Integrate GenAI models (LLMs, etc.) into existing and new software systems. Ensure data pipelines for GenAI model training and inference are efficient and reliable. Write clean, testable, and well-documented code. Troubleshoot and resolve issues across the full stack and GenAI integrations. Stay current with GenAI advancements and full-stack technologies Proficiency in multiple programming languages (e.g., Python, JavaScript, Java). Strong experience with front-end frameworks (e.g., React, Angular, Vue.js). Solid back-end development skills (e.g., Node.js, Python frameworks like Flask/Django, Spring). Experience with databases (SQL, NoSQL). Familiarity with cloud platforms (AWS). Understanding of SDLC principles and agile methodologies. Hands-on experience integrating AI/ML models into applications. Understanding of Generative AI concepts (LLMs, transformers, etc.).work with Agentic AI framework or other Gen AI models/APIs (e.g., OpenAI, Hugging Face, Google Vertex AI). Experience with containerization (Docker, Kubernetes)   Role : Solution Architect (SDLC) Type : Contract Location : Charlotte (Hybrid - 3 Days a week) Lead and manage a team of developers in a fullstack development environment. * Define the integration strategy for GenAI models (LLMs, etc.) into existing and new systems. Lead the technical vision and roadmap for GenAI solutions within the SDLC. Define data pipelines and infrastructure requirements for GenAI model training, deployment, and monitoring. Ensure alignment of GenAI solutions with business needs and technical feasibility. Collaborate with engineering, data science, and product teams to define solution requirements. Develop, enhance, and maintain applications using Python, Angular, and Java. Integrate and work with Agentic AI framework or other Gen AI models/APIs (e.g., OpenAI, Hugging Face, Google Vertex AI). Design and deploy scalable microservices-based solutions. Collaborate with Product Owners, DevOps, and QA teams in an Agile environment. Ensure code quality through peer reviews, test automation, and best practices. Contribute to architectural decisions and technical strategies.",https://www.linkedin.com/jobs/view/4252387832/?eBP=BUDGET_EXHAUSTED_JOB&refId=4V11uLfNv5ej6ik8a3vh%2BA%3D%3D&trackingId=r4LeoDBnVyte2zVjGV23Pg%3D%3D&trk=flagship3_search_srp_jobs
23Jun2025-17:09:50,Data Scientist,0,4255211072,Analytics Manager,Sibitalent Corp,"Nueva York, Estados Unidos",false,hace 6 horas,93,,,,,,"Acerca del empleo Role - BI/Analytics Manager  Location – Remote - Only or Self corp please   Must have leader/ manager experience SQL, Power BI, Fabric, Healthcare and Snowflake exp.",https://www.linkedin.com/jobs/view/4255211072/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=4V11uLfNv5ej6ik8a3vh%2BA%3D%3D&trackingId=VcNGo4pSiOnQ9rUzbwsXtQ%3D%3D&trk=flagship3_search_srp_jobs
23Jun2025-17:10:06,Data Scientist,0,4255361312,Machine Learning Engineer,Tailored Management,"California, Estados Unidos",false,hace 32 minutos,37,,,,,,"Acerca del empleo Job Title: Software Engineer III (Machine Learning) Location: Remote Duration: 6 month (chance of extension) Pay rate: $100/hr on W2 Start Date: ASAP  We are seeking skilled software engineers to provide daily support for our in-house Gen AI platforms, which serve legal stakeholders. The successful candidates will be responsible for: Building and maintaining the platforms, including refactoring software as needed Troubleshooting and resolving bugs and issues that arise Collaborating with FTEs to share workload and support ongoing projects Ensuring seamless operation of the platforms to meet the needs of our legal stakeholder Apply expertise in Machine Learning, AI, statistics, and data exploration and analysis in leveraging internal operations data to solve critical problems for multiple legal teams Support cross-functional relationships with Engineers and Data Scientists in order to shape deliverables with a balance of technical rigor and strategic consideration Design, deployment and maintenance of ML Pipelines  Must have qualifications: 7+ years of Python and SQL experience  3+ years of experience in the design, deployment and maintenance of Machine learning pipelines and systems. 3+ years of experience in design, deployment and maintenance of large data pipelines. Demonstrable experience in applying Machine Learning algorithms to solve real-world problems Master's/Bachelor's in Computer Science, Math, Physics, Engineering, Statistics or a related quantitative field.   Note: Qualified candidate must undergo Python and SQL Coderpad assessment",https://www.linkedin.com/jobs/view/4255361312/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=4V11uLfNv5ej6ik8a3vh%2BA%3D%3D&trackingId=l%2FaD47zOGrfwJqU7OTPwNg%3D%3D&trk=flagship3_search_srp_jobs
23Jun2025-17:10:23,Data Scientist,0,4255214202,Senior Data Engineer,Harnham,"Inglaterra, Reino Unido",false,hace 5 horas,42,,,,,,"Acerca del empleo DATA ENGINEER - DBT / AIRFLOW / DATABRICKS  4-MONTH CONTRACT   £450-550 PER DAY OUTSIDE IR35 This is an exciting opportunity for a Data Engineer to join a leading media organisation working at the forefront of data innovation. You'll play a key role in designing and building the data infrastructure that supports cutting-edge machine learning and LLM initiatives. Expect to work closely with data scientists, helping to power intelligent content and audience tools across the business. THE COMPANY  A major player in the media sector, this company is investing heavily in its data capabilities to support everything from real-time analytics to AI-powered content discovery. The environment is collaborative, fast-moving, and focused on innovation. With strong engineering foundations already in place, they're looking for a contractor to accelerate delivery of critical pipelines and platform improvements. THE ROLE  You'll join a skilled data team to lead the build and optimisation of scalable pipelines using DBT, Airflow, and Databricks. Working alongside data scientists and ML engineers, you'll support everything from raw ingestion to curated layers powering LLMs and advanced analytics.  Your responsibilities will include: Building and maintaining production-grade ETL/ELT workflows with DBT and Airflow Collaborating with AI/ML teams to support data readiness for experimentation and inference Writing clean, modular SQL and Python code for use in Databricks Contributing to architectural decisions around pipeline scalability and performance Supporting the integration of diverse data sources into the platform Ensuring data quality, observability, and cost-efficiency KEY SKILLS AND REQUIREMENTS Strong experience with DBT, Airflow, and Databricks Advanced SQL and solid Python scripting skills Solid understanding of modern data engineering best practices Ability to work independently and communicate with technical and non-technical stakeholders Experience in fast-paced, data-driven environments DESIRABLE SKILLS Exposure to LLM workflows or vector databases Experience in the media, content, or publishing industries Familiarity with cloud data platforms (e.g., AWS or Azure) Knowledge of MLOps and ML/data science pipelines HOW TO APPLY  To register your interest, please apply via the link or get in touch with your CV.",https://www.linkedin.com/jobs/view/4255214202/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=4V11uLfNv5ej6ik8a3vh%2BA%3D%3D&trackingId=J7FELmluwNlqm9ESOXl7rg%3D%3D&trk=flagship3_search_srp_jobs
23Jun2025-17:10:40,Data Scientist,0,4255359256,Data Scientist,Hirenza,Estados Unidos,false,hace 40 minutos,,,,,,,"Acerca del empleo About The Company  T-Mobile USA, Inc. is a leading telecommunications provider committed to delivering innovative wireless solutions and exceptional customer service. As part of the broader T-Mobile Group, the company has established itself as a disruptive force in the industry, emphasizing a customer-centric approach and a culture of continuous innovation. T-Mobile's mission is to connect people, empower communities, and foster technological advancements that enhance everyday life. With a focus on diversity, inclusion, and sustainability, T-Mobile strives to create a dynamic work environment where talent can thrive. The company invests heavily in its employees through comprehensive benefits, professional development opportunities, and a vibrant corporate culture that encourages growth and collaboration.  About The Role  The Strategy and Corporate Development (S&CD) team at T-Mobile is seeking a highly skilled Principal Data Scientist to join their ranks. This pivotal role involves building data-driven strategic insights that influence key business decisions and drive transformational change across the organization. The ideal candidate will possess a blend of strategic thinking and technical expertise, capable of navigating complex data environments and translating analytical findings into actionable insights for senior leadership. As a key member of the internal consulting team, you will work closely with executive leaders and cross-functional teams to solve ambiguous problems, such as customer coverage optimization and network planning, leveraging advanced machine learning, AI, and statistical models. This role offers an exciting opportunity to impact the company's strategic direction while working on innovative projects that shape the future of telecommunications.  Qualifications  The ideal candidate will have a strong educational background with a Bachelor's Degree in a quantitative discipline such as mathematics, statistics, economics, computer science, physics, or engineering; an advanced degree (Master's or PhD) is preferred. Candidates should possess 7-10 years of industry experience in predictive modeling, data science, and analysis, with a proven track record of deploying machine learning models and developing deep learning solutions. Extensive experience with data scripting languages such as SQL, Python, or R, and familiarity with relational databases are essential. Additionally, the candidate should have 4-7 years of experience in communicating complex technical concepts to diverse audiences, along with expertise in statistical methods, advanced modeling techniques, and big data architectures like Hadoop, Spark, and Kafka. Experience within the telecom industry and management consulting is advantageous. Strong analytical skills, proficiency in mathematics, and the ability to work collaboratively across teams are critical for success in this role.  Responsibilities  Extract, prepare, and model large, complex datasets using a combination of machine learning, statistical, and mathematical techniques to uncover actionable insights. Identify emerging technologies and tools that can enhance data integration, analytics capabilities, and overall data science workflows. Lead the development, implementation, and standardization of advanced analytics and modeling toolkits for the data science team to ensure consistency and best practices. Partner with data engineering teams to define data management strategies, architecture, pipelines, and governance frameworks that support robust modeling environments. Provide strategic guidance and mentorship to data science and measurement science teams, ensuring methodological rigor and innovative approaches. Communicate complex data insights clearly and effectively to senior leaders and stakeholders through verbal presentations, written reports, and compelling data visualizations. Collaborate with cross-functional teams to identify business challenges, structure problem-solving approaches, and deliver impactful solutions. Contribute to ongoing projects and initiatives as directed by business management, supporting the company's strategic objectives and operational improvements.  Benefits  T-Mobile offers a comprehensive Total Rewards Package designed to support the well-being and professional growth of its employees. Benefits include competitive base salary and performance-based bonuses, along with wealth-building opportunities such as stock grants, employee stock purchase plans, and a 401(k) retirement plan. Employees have access to free, year-round financial coaching to assist with personal financial planning. The company provides extensive health benefits, including medical, dental, and vision insurance, along with flexible spending accounts. Paid time off includes about four weeks for full-time employees, with additional paid parental and family leave, and up to 12 paid holidays annually. T-Mobile also offers tuition assistance, family building benefits, childcare subsidies, disability and life insurance options, and voluntary insurance plans. Additional perks include discounts on mobile services, home internet, pet insurance, and transit programs, reflecting the company's commitment to employee satisfaction and work-life balance.  Equal Opportunity  T-Mobile USA, Inc. is an Equal Opportunity Employer. All employment decisions are made without regard to age, race, ethnicity, color, religion, creed, sex, sexual orientation, gender identity or expression, national origin, religious affiliation, marital status, citizenship status, veteran status, disability, or any other characteristic protected by federal, state, or local law. The company is committed to fostering an inclusive environment where all individuals are valued and respected. If you require reasonable accommodation during the application or interview process due to a disability, please contact us by email or phone. T-Mobile values diversity and believes that talent comes in many forms, contributing to our innovative and dynamic workplace culture.  Aptitudes y experiencia deseables Data Science, Machine Learning, Statistical Analysis, Data Analysis, Data Engineering, Predictive Modeling",https://www.linkedin.com/jobs/view/4255359256/?eBP=BUDGET_EXHAUSTED_JOB&refId=4V11uLfNv5ej6ik8a3vh%2BA%3D%3D&trackingId=ZNVKQulgaqyBYtaEmEGUqw%3D%3D&trk=flagship3_search_srp_jobs
23Jun2025-17:10:58,Data Scientist,0,4252652803,Associate Data Scientist,Why Hiring,Canadá,false,hace 14 horas,100,,,,,,"Acerca del empleo At Why Hiring, we believe in the power of connecting talented individuals with incredible remote job opportunities. Our mission is to simplify the job search process and empower professionals to find fulfilling roles that align with their skills and passions, regardless of geographical constraints.   In this role, you will collaborate with top-tier professionals in a setting that nurtures both creativity and career development. Engaging with multimodal datasets, you'll be instrumental in developing pioneering solutions on an extended roadmap.  Responsibilities:  Utilize cutting-edge algorithms and libraries to address complex client challenges. Design and deploy advanced AI features. Analyze extensive multi-modal datasets to derive insights and features for downstream models and applications. Develop and refine traditional machine learning models for both supervised and unsupervised learning, as well as advanced AI models for tasks including image-to-text, text-to-image, question-answering, and summarization. Keep up-to-date with the latest advancements in AI research and integrate these into our products and services. Effectively communicate technical challenges and solutions to both technical and non-technical stakeholders and team members.  Qualifications: Proficiency in Python programming. Knowledge of agile software development practices, including code reviews, unit testing, and version control with git. Practical experience with libraries and frameworks such as Hugging Face, NLTK, SpaCy, TensorFlow, PyTorch, and Scikit-Learn. Strong grasp of deep learning architectures, including transformers, recurrent and convolutional neural networks, and attention mechanisms.",https://www.linkedin.com/jobs/view/4252652803/?eBP=BUDGET_EXHAUSTED_JOB&refId=4V11uLfNv5ej6ik8a3vh%2BA%3D%3D&trackingId=EGOP63VM%2FChdeIXeJjxDjA%3D%3D&trk=flagship3_search_srp_jobs
23Jun2025-17:11:15,Data Scientist,0,4251730580,Data Scientist,NMV Innovation Services,Bulgaria,false,Publicado de nuevo hace 8 horas,52,,,,,,"Acerca del empleo We are looking for a Senior Data Scientist(s) to join a global analytics initiative focused on delivering large-scale machine learning models within a complex financial services environment.  Key Responsibilities: Design, implement, and optimize machine learning models for clustering, classification, and risk-based segmentation Process and analyze complex transactional datasets, enhancing model performance and scalability Conduct advanced statistical modeling, scenario tuning, and parameterization activities Work extensively with Apache Spark (including internals), Python, and Git to develop, test, and operationalize solutions Collaborate closely with data engineering and business teams to ensure smooth integration and continuous model refinement Requirements Master's degree in Data Science or a related discipline 7+ years of hands-on experience in ML/AI model development following completion of the master's degree Deep understanding of clustering and classification algorithms Experience working with structured transactional or behavioral data Proficiency with Apache Spark (including internals), Python, and Git Strong communication skills in English (written and verbal) Experience in financial services, banking, or large-scale transactional environments is a plus",https://www.linkedin.com/jobs/view/4251730580/?eBP=BUDGET_EXHAUSTED_JOB&refId=4V11uLfNv5ej6ik8a3vh%2BA%3D%3D&trackingId=SQ9q3Va0QQ6k5m58KVMmsw%3D%3D&trk=flagship3_search_srp_jobs
23Jun2025-17:11:32,Data Scientist,0,4255182864,Data Visualization Lead,Software Technology Inc.,"Pennsylvania, Estados Unidos",false,hace 7 horas,76,,,,,,"Acerca del empleo Must have Skills: Skill 1 – 7Yrs of Exp – Deck.gl, React, Skill 2 – 7Yrs of Exp – JavaScript, HTML/CSS, Skill 3 – 5Yrs of Exp – SQL  Good To have Skills: Skill 1 – 3 Yrs of Exp – Carto, Skill 2 – 3 Yrs of Exp – JSON, Skill 3 – 3 Yrs of Exp – API, Skill 4 – 3 Yrs of Exp - CI/CD, Java   Domain- Telecom is More Plus  Over View of the job: Mandatory Skills: Deck.gl, React, JavaScript, HTML/CSS, SQL Optional Skills: Carto, JSON, API, CI/CD, Java   Job Description:- We are seeking an experienced Data Visualization Lead to design and build advanced, interactive visualizations that translate complex datasets into compelling insights. This role demands a deep understanding of React and Deck.gl, along with strong UI/UX sensibilities and a collaborative, leadership-oriented mindset. You'll lead a small team of developers and work closely with data scientists, engineers, and product managers to shape data-driven user experiences.  Key Responsibilities:- Design, architect, and develop high-performance, interactive data visualizations using React, Deck.gl, and supporting technologies Lead a team of visualization engineers, providing technical guidance, code reviews, and mentorship. Collaborate with cross-functional teams to gather requirements and translate them into effective visual storytelling. Optimize rendering performance for large-scale geospatial and temporal datasets. Ensure visualizations are accessible, intuitive, and responsive across devices. Maintain a scalable visualization codebase, implementing best practices in testing, performance, and maintainability. Stay current on trends in data visualization and front-end technologies to guide the team's innovation.  Required Qualifications:- 8+ years of experience in front-end development, with at least 2 years focused on data visualization. Proficiency in React.js and Deck.gl (including Layers, Views, and integration with Carto). Strong understanding of JavaScript (ES6+), HTML/CSS, and rendering pipelines (WebGL, Canvas). Experience with data manipulation libraries (e.g., D3.js, Lodash) and working with APIs or large datasets. Familiarity with geospatial data formats (GeoJSON, TopoJSON, tilesets) and coordinate systems. Experience leading engineering projects or small teams. Excellent communication and visual storytelling skills.  Preferred Qualifications:- • Experience with design systems, Figma or Storybook. • Background in geographic information systems (GIS) or urban data. • Familiarity with state management (e.g., Redux, Zustand) and build tools (Vite, Webpack). • Knowledge of performance profiling and optimization tools. • Prior experience in fast-paced agile environment.",https://www.linkedin.com/jobs/view/4255182864/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=4V11uLfNv5ej6ik8a3vh%2BA%3D%3D&trackingId=Ns6Qcivy7Nkc7lv9%2FlTGVg%3D%3D&trk=flagship3_search_srp_jobs
23Jun2025-17:11:48,Data Scientist,0,4255194624,Data Scientist,micro1,Brasil,false,hace 5 horas,,,,,,,"Acerca del empleo Job Title: Data Scientist  Job Type: Full-time, Contractor  Location: Remote  About Us: Our mission at micro1 is to match the most talented people in the world with their dream jobs. If you are looking to be at the forefront of AI innovation and work with some of the fastest-growing companies in Silicon Valley, we invite you to apply for a role. By joining the micro1 community, your resume will become visible to top industry leaders, unlocking access to the best career opportunities on the market.  Job Summary: Join our customer’s team as an Data Scientist and work at the forefront of machine learning and generative AI. You will design, build, and deploy innovative AI solutions that leverage state-of-the-art technologies such as LLMs and advanced NLP, while collaborating closely with cross-functional teams. This is a unique opportunity to deliver impactful solutions on massive datasets within a high-caliber, remote-first environment.  Key Responsibilities: Build, refine, and use advanced ML engineering platforms and reusable components to deliver scalable AI solutions. Implement ML Ops processes, tracking model KPIs, monitoring drift, and establishing robust feedback loops for continuous improvement. Deploy and operationalize deep learning models, focusing on LLMs and generative AI, ensuring reliability and performance at scale. Design and orchestrate model pipelines including feature engineering, inferencing, and continuous training to meet strict SLAs. Collaborate with client-facing teams to understand high-level business context and translate it into technical requirements. Write production-ready code with a focus on testability, maintainability, and handling edge cases and errors gracefully. Participate actively in agile ceremonies, communicate progress effectively, and adhere to best practices for architecture, design, and code quality.  Required Skills and Qualifications: Bachelor’s or Master’s degree in Computer Science or a related field from a top-tier university. 4+ years of hands-on experience in machine learning, deep learning, and fine-tuning models (LLMs). Expert-level proficiency in Python; experience with backend API design and vector databases. Solid understanding of ML Ops, including measuring and tracking model performance, and MLFlow. Demonstrated experience in NLP, generative AI, and deploying real-time model predictions. Strong communication skills—both written and verbal—are essential for cross-functional collaboration. Experience with ML frameworks such as Keras and HuggingFace.  Preferred Qualifications: Familiarity with DevOps practices, CI/CD pipelines, cloud architecture, and data security. Experience in data engineering for big data systems and knowledge of PySpark or Scala. Background in computer vision and implementing end-to-end feature engineering pipelines.",https://www.linkedin.com/jobs/view/4255194624/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=4V11uLfNv5ej6ik8a3vh%2BA%3D%3D&trackingId=XYN%2BQgwzfcSg%2BLelUE3rDw%3D%3D&trk=flagship3_search_srp_jobs
23Jun2025-17:13:19,Data Engineer,0,4253324763,Cloud Data Engineer,The Brixton Group,Estados Unidos,false,hace 12 minutos,35,,,,,,"Acerca del empleo Location: 100% remote (must be willing to work EST or CST hours)   *** U.S. Citizens and those authorized to work in the U.S. are encouraged to apply. We are unable to sponsor at this time. ***  Our client is modernizing its data environment by transitioning from an on-premise SQL infrastructure to a scalable Snowflake cloud platform.   We're seeking a hands-on Cloud Data Engineer to support this initiative by developing proof of concepts (POCs), building data pipelines, and enabling advanced analytics for high-visibility business use cases.  Responsibilities: Design and build APIs and ETL processes to ingest and transform data from SQL into Snowflake Develop and operationalize data pipelines and organize datasets within the Snowflake environment Support data governance and ensure data integrity and availability for analytics teams Collaborate with the Snowflake professional services team and internal stakeholders Enable business outcomes by building use cases that demonstrate value to executive leadership  Requirements: Proven experience migrating data from on-prem SQL systems to Snowflake Strong knowledge of API development and ETL pipeline creation Hands-on experience with cloud data architecture and Snowflake platform Excellent communication and collaboration skills, with the ability to gather requirements and provide updates across teams  Nice to Have: Exposure to data science workflows and enabling analytics teams",https://www.linkedin.com/jobs/view/4253324763/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=Bg0ErupCq9g0G1B89Dz6rA%3D%3D&trackingId=vv6ODjqGJt0OcQC1YFcSrw%3D%3D&trk=flagship3_search_srp_jobs
23Jun2025-17:13:35,Data Engineer,0,4245379037,Data Engineer,Jack,Estados Unidos,false,Publicado de nuevo hace 8 horas,,,,,,,"Acerca del empleo Jack is helping a leading kidney care management organization find a skilled Data Engineer to support their mission to reimagine healthcare. This company partners closely with physicians to improve the lives of patients through advanced data systems and compassionate innovation. As a Data Engineer, you'll play a critical role in building and optimizing data pipelines, supporting cloud migration efforts, and contributing to the overall architecture of a modern, scalable data ecosystem. This is an opportunity to join a fast-growing, mission-driven team focused on transforming how healthcare data is leveraged to improve outcomes. You'll collaborate cross-functionally, innovate constantly, and directly impact systems that support patients nationwide.  Responsibilities Collaborate with development teams to ensure timely and successful project delivery. Design, review, and deploy SQL code, while assisting with schema design and query optimization. Monitor, maintain, and troubleshoot data pipelines to resolve bottlenecks and ensure performance. Provide mentorship to junior engineers and guide best practices in development methodologies and frameworks. Contribute to the design and development of solutions within the existing Datawarehouse and Lakehouse architecture. Ensure proper documentation and knowledge sharing within the team to support smooth project hand-offs and scalability. Participate in defining methodologies and building tools within the Lakehouse and Datawarehouse infrastructure. Research and propose new technologies and enhancements for ongoing process improvement. Support cloud migration initiatives and the integration of data systems with external applications.  Requirements:  Education & Experience: Bachelor’s degree with 3–5 years of experience in data engineering, or Master’s degree with 3+ years of experience. Technical Expertise: Strong command of Azure-based tools including Azure Data Factory, Azure SQL databases, and Databricks. Deep experience with the Microsoft SQL Server stack (SSIS, ADF). Proficient in Python for data manipulation and pipeline support. Architecture & Integration: Understanding of data lake and Lakehouse principles, data modeling, and data warehousing best practices. Experience with cloud migration projects and integrating with third-party applications. Communication & Collaboration: Excellent verbal and written communication skills. Strong presentation skills for stakeholder meetings, requirement gathering, and feedback sessions. Work Ethic: Proven ability to meet tight deadlines without sacrificing quality. Self-driven and collaborative, with a continuous improvement mindset.   Benefits Meaningful Work: Contribute to improving the lives of patients through advanced data solutions in the healthcare space. Growth-Oriented Culture: Collaborate with experienced professionals and receive mentorship opportunities. Modern Tech Stack: Work hands-on with tools like Azure Data Factory, Databricks, SQL Server, and Python in a cloud-native environment. Innovation-First Environment: Drive improvements and suggest enhancements that shape the future of the company’s data infrastructure. Remote Flexibility: Work remotely while contributing to projects that make a real-world impact.",https://www.linkedin.com/jobs/view/4245379037/?eBP=BUDGET_EXHAUSTED_JOB&refId=Bg0ErupCq9g0G1B89Dz6rA%3D%3D&trackingId=FvRMHvrtvHhLw3Vjc6P5sw%3D%3D&trk=flagship3_search_srp_jobs
23Jun2025-17:13:53,Data Engineer,0,4255129998,Data Engineer,Infoplus Technologies UK Limited,"París, Isla de Francia, Francia",false,hace 11 horas,94,,,,,,"Acerca del empleo The Data Engineer designs and maintains scalable data pipelines and infrastructure for real-time analytics, ensuring data quality and security. The Data Engineer will collaborate with cross-functional teams, optimize performance, and innovate through automation.  Roles and Responsibilities: Build and Optimize Data Pipelines: Analyze and organize raw data from various internal and external sources. Design, develop, and manage scalable, high-performance and resilient data pipelines that process, transform, and make data accessible for real-time analytics and reporting. Data Infrastructure Development: Design, build, and maintain data infrastructure to ensure data is reliable, accessible, and secure for various applications and stakeholders. Implement lake-house architecture. Data Integration: Analyze business use case, perform data profiling and implement data transformations required for curating raw data into AI/ML and BI ready data. Streaming & Batch Processing: Build streaming and batch data pipelines that are reusable, fault-tolerant and scalable. Data Quality & Governance: Implement data integrity validations and data quality checks for ensuring accuracy, consistency, and completeness across all datasets. Collaboration & Cross-Functional Partnerships: Collaborate with platform engineers, data analysts, platform engineers and business stakeholders to define and implement data requirements and deliver end-to-end solutions. Data Warehouse Design: Design, implement, and optimize data lake, data warehouse and data mart to meet analytics and reporting needs.  Innovation & Automation: Identify opportunities to automate data workflows, streamline processes, and introduce best-in-class tools and frameworks that enhance productivity and efficiency. Performance Tuning: Continuously monitor and tune data pipelines and infrastructure for optimal performance, scalability, and cost-efficiency.  Required Skills: Experience: 5 to 10 years of experience building and maintaining enterprise-level data applications on distributed systems at scale. Programming Skills: Expert proficiency in SQL, Python or similar language for data processing and automation. Experience building semantic processes for distributed data applications. Data Pipeline: Experience in building scalable and resilient ELT data pipelines using modern ELT tools like DBT, Azure, Airflow, Fivetran or similar. Knowledge of streaming platforms like Kafka, Spark or similar. Data Lake & Warehouse: Experience with cloud-based data platforms like Snowflake. Advanced proficiency with SQL, writing complex queries and optimizing performance. Familiar with dimensional and party data models. Data Governance: Knowledge of data governance practices, including RBAC, RLS, data masking, data lineage and compliance with regulatory standards (e.g., GDPR, HIPAA). Experience with data governance tools such as Datahub or Collibra. Automation & DevOps: Expertise in CI/CD pipelines with tools such as GitHub Actions, Jenkins, or AWS CodePipeline and containerization (Docker, Kubernetes) to automate and manage data infrastructure. Experience in implementing observability using tools such as Prometheus, Grafana, and AWS CloudWatch. Automated testing frameworks (e.g., JUnit, PyTest).",https://www.linkedin.com/jobs/view/4255129998/?eBP=BUDGET_EXHAUSTED_JOB&refId=Bg0ErupCq9g0G1B89Dz6rA%3D%3D&trackingId=xd6IOHneAFaIA2Zy96ZCaQ%3D%3D&trk=flagship3_search_srp_jobs
